Datetime,Close,High,Low,Open,Volume
2025-10-13 14:15:00+00:00,246.37600708007812,247.52000427246094,246.10000610351562,247.38999938964844,1133603
2025-10-13 14:30:00+00:00,246.99000549316406,247.4499969482422,246.22999572753906,246.3699951171875,1054467
2025-10-13 14:45:00+00:00,246.94000244140625,247.58999633789062,246.75,246.99000549316406,882798
2025-10-13 15:00:00+00:00,247.52999877929688,247.85000610351562,246.66000366210938,246.94000244140625,1457566
2025-10-13 15:15:00+00:00,248.59030151367188,248.65989685058594,247.2100067138672,247.52999877929688,2421959
2025-10-13 15:30:00+00:00,248.55499267578125,248.99000549316406,248.36000061035156,248.6199951171875,1016594
2025-10-13 15:45:00+00:00,248.77999877929688,248.94000244140625,248.52000427246094,248.55499267578125,597641
2025-10-13 16:00:00+00:00,249.11900329589844,249.1999969482422,248.74009704589844,248.7899932861328,713516
2025-10-13 16:15:00+00:00,249.17999267578125,249.6199951171875,248.97999572753906,249.13999938964844,787836
2025-10-13 16:30:00+00:00,248.67449951171875,249.22000122070312,248.6199951171875,249.1699981689453,641266
2025-10-13 16:45:00+00:00,249.5500030517578,249.60000610351562,248.5500030517578,248.68499755859375,696094
2025-10-13 17:00:00+00:00,249.0500030517578,249.68930053710938,248.98500061035156,249.55999755859375,581327
2025-10-13 17:15:00+00:00,249.1042022705078,249.3000030517578,248.88999938964844,249.0491943359375,379577
2025-10-13 17:30:00+00:00,248.89500427246094,249.1790008544922,248.88999938964844,249.08999633789062,461789
2025-10-13 17:45:00+00:00,249.0399932861328,249.07000732421875,248.68800354003906,248.8699951171875,401593
2025-10-13 18:00:00+00:00,248.82000732421875,249.125,248.80999755859375,249.0399932861328,651491
2025-10-13 18:15:00+00:00,249.1461944580078,249.32000732421875,248.8300018310547,248.8300018310547,660875
2025-10-13 18:30:00+00:00,248.61000061035156,249.24000549316406,248.4600067138672,249.13999938964844,626517
2025-10-13 18:45:00+00:00,248.4600067138672,248.7100067138672,248.32000732421875,248.64999389648438,467075
2025-10-13 19:00:00+00:00,248.41000366210938,248.63999938964844,248.1300048828125,248.4600067138672,578685
2025-10-13 19:15:00+00:00,248.32000732421875,248.7115020751953,248.25,248.42999267578125,638432
2025-10-13 19:30:00+00:00,248.52000427246094,248.58999633789062,248.14500427246094,248.32000732421875,740890
2025-10-13 19:45:00+00:00,247.58999633789062,248.5364990234375,247.3300018310547,248.52999877929688,3045832
2025-10-14 13:30:00+00:00,245.05079650878906,247.13999938964844,244.6999969482422,246.61500549316406,3205847
2025-10-14 13:45:00+00:00,246.24000549316406,246.33450317382812,244.7899932861328,245.0500030517578,1325485
2025-10-14 14:00:00+00:00,246.41000366210938,246.7899932861328,245.86749267578125,246.24000549316406,1233856
2025-10-14 14:15:00+00:00,247.02000427246094,247.22999572753906,246.30999755859375,246.40499877929688,1135961
2025-10-14 14:30:00+00:00,247.18499755859375,247.5,246.95010375976562,247.0,908660
2025-10-14 14:45:00+00:00,247.25999450683594,247.6999969482422,247.0,247.18499755859375,874750
2025-10-14 15:00:00+00:00,246.6999969482422,247.74989318847656,246.63499450683594,247.25999450683594,735727
2025-10-14 15:15:00+00:00,246.21400451660156,246.6999969482422,246.1199951171875,246.6999969482422,773293
2025-10-14 15:30:00+00:00,246.97000122070312,247.1699981689453,246.1699981689453,246.22999572753906,1085110
2025-10-14 15:45:00+00:00,247.3800048828125,247.4600067138672,246.94009399414062,246.99000549316406,509472
2025-10-14 16:00:00+00:00,247.05499267578125,247.41070556640625,246.85000610351562,247.36000061035156,469436
2025-10-14 16:15:00+00:00,247.38999938964844,247.75,247.05999755859375,247.05999755859375,659995
2025-10-14 16:30:00+00:00,247.64999389648438,247.7100067138672,247.38499450683594,247.38999938964844,480147
2025-10-14 16:45:00+00:00,247.5800018310547,248.035400390625,247.57000732421875,247.66000366210938,636181
2025-10-14 17:00:00+00:00,247.49000549316406,247.85000610351562,247.46499633789062,247.59500122070312,466853
2025-10-14 17:15:00+00:00,247.79800415039062,247.89999389648438,247.49000549316406,247.5,465585
2025-10-14 17:30:00+00:00,247.61000061035156,247.82000732421875,247.17999267578125,247.80999755859375,613560
2025-10-14 17:45:00+00:00,247.59500122070312,247.77479553222656,247.40020751953125,247.60499572753906,453112
2025-10-14 18:00:00+00:00,247.43499755859375,247.7050018310547,247.30819702148438,247.5800018310547,509622
2025-10-14 18:15:00+00:00,247.48500061035156,247.53500366210938,247.19000244140625,247.42999267578125,556302
2025-10-14 18:30:00+00:00,247.49000549316406,247.61349487304688,247.14439392089844,247.49000549316406,511691
2025-10-14 18:45:00+00:00,247.94000244140625,247.9600067138672,247.35000610351562,247.47999572753906,825325
2025-10-14 19:00:00+00:00,248.0449981689453,248.75,247.9250030517578,247.94000244140625,1548068
2025-10-14 19:15:00+00:00,248.4199981689453,248.42999267578125,247.89999389648438,248.0449981689453,937646
2025-10-14 19:30:00+00:00,247.08999633789062,248.84500122070312,246.77000427246094,248.42999267578125,1960201
2025-10-14 19:45:00+00:00,247.85000610351562,248.02000427246094,246.72999572753906,247.05999755859375,2522058
2025-10-15 13:30:00+00:00,249.55999755859375,250.63499450683594,248.63999938964844,249.3800048828125,4132456
2025-10-15 13:45:00+00:00,250.77499389648438,250.8000030517578,249.32749938964844,249.5500030517578,1242158
2025-10-15 14:00:00+00:00,250.84500122070312,251.82000732421875,250.75,250.75,1816256
2025-10-15 14:15:00+00:00,250.85000610351562,251.50999450683594,250.77000427246094,250.8699951171875,972661
2025-10-15 14:30:00+00:00,250.82000732421875,251.4691925048828,250.63999938964844,250.8699951171875,976417
2025-10-15 14:45:00+00:00,250.5377960205078,250.85499572753906,250.27999877929688,250.82000732421875,740172
2025-10-15 15:00:00+00:00,250.4199981689453,250.8498992919922,250.3800048828125,250.5500030517578,776654
2025-10-15 15:15:00+00:00,249.85989379882812,250.58990478515625,249.8000030517578,250.39999389648438,937576
2025-10-15 15:30:00+00:00,249.44000244140625,249.8699951171875,249.0601043701172,249.82000732421875,798980
2025-10-15 15:45:00+00:00,248.97000122070312,249.44000244140625,248.72000122070312,249.44000244140625,816271
2025-10-15 16:00:00+00:00,249.85000610351562,249.85000610351562,248.91000366210938,248.9550018310547,612582
2025-10-15 16:15:00+00:00,249.77499389648438,250.04969787597656,249.6540069580078,249.85499572753906,651677
2025-10-15 16:30:00+00:00,249.4774932861328,249.9499053955078,249.4499969482422,249.77999877929688,453821
2025-10-15 16:45:00+00:00,248.9499969482422,249.49000549316406,248.7100067138672,249.47500610351562,543878
2025-10-15 17:00:00+00:00,247.83999633789062,249.02000427246094,247.8300018310547,248.9600067138672,652875
2025-10-15 17:15:00+00:00,248.0904998779297,248.3249969482422,247.47999572753906,247.81170654296875,639717
2025-10-15 17:30:00+00:00,249.1199951171875,249.14999389648438,248.0500030517578,248.10499572753906,603403
2025-10-15 17:45:00+00:00,249.47999572753906,249.72000122070312,249.11000061035156,249.14999389648438,534148
2025-10-15 18:00:00+00:00,249.41000366210938,249.63499450683594,249.20799255371094,249.51040649414062,432583
2025-10-15 18:15:00+00:00,249.64700317382812,249.8000030517578,249.4066925048828,249.42999267578125,364078
2025-10-15 18:30:00+00:00,249.71800231933594,249.86000061035156,249.47999572753906,249.64999389648438,390717
2025-10-15 18:45:00+00:00,249.94500732421875,249.99000549316406,249.6300048828125,249.7050018310547,453657
2025-10-15 19:00:00+00:00,249.75999450683594,250.0,249.49000549316406,249.9600067138672,645515
2025-10-15 19:15:00+00:00,249.9199981689453,250.10000610351562,249.75,249.75079345703125,649570
2025-10-15 19:30:00+00:00,249.49000549316406,250.07000732421875,249.08999633789062,249.92999267578125,725403
2025-10-15 19:45:00+00:00,249.42999267578125,249.49099731445312,248.1699981689453,249.49099731445312,3503770
2025-10-16 13:30:00+00:00,248.11099243164062,248.3800048828125,246.6199951171875,248.27000427246094,4726905
2025-10-16 13:45:00+00:00,247.5,248.33999633789062,247.30999755859375,248.1199951171875,2006551
2025-10-16 14:00:00+00:00,247.14999389648438,247.67999267578125,246.9199981689453,247.5,1677537
2025-10-16 14:15:00+00:00,247.50999450683594,247.72999572753906,246.86000061035156,247.14500427246094,1153064
2025-10-16 14:30:00+00:00,248.5449981689453,248.7899932861328,247.48170471191406,247.49000549316406,1444066
2025-10-16 14:45:00+00:00,248.60000610351562,248.91000366210938,247.9698028564453,248.57000732421875,1268401
2025-10-16 15:00:00+00:00,248.9499053955078,248.9499053955078,248.02000427246094,248.6199951171875,1043797
2025-10-16 15:15:00+00:00,248.23500061035156,249.0399932861328,247.88999938964844,248.9199981689453,1070668
2025-10-16 15:30:00+00:00,247.99000549316406,248.66310119628906,247.80999755859375,248.1699981689453,757783
2025-10-16 15:45:00+00:00,247.97000122070312,248.33999633789062,247.50169372558594,247.99000549316406,738818
2025-10-16 16:00:00+00:00,247.99000549316406,248.1999969482422,247.66000366210938,247.9600067138672,564054
2025-10-16 16:15:00+00:00,247.72000122070312,247.99000549316406,247.03500366210938,247.97000122070312,1245339
2025-10-16 16:30:00+00:00,246.79409790039062,247.7100067138672,246.41009521484375,247.70010375976562,1139733
2025-10-16 16:45:00+00:00,247.64999389648438,247.67999267578125,246.0399932861328,246.77499389648438,1510919
2025-10-16 17:00:00+00:00,247.05999755859375,247.75,246.8699951171875,247.64999389648438,718254
2025-10-16 17:15:00+00:00,247.22000122070312,247.5,246.5800018310547,247.0,676302
2025-10-16 17:30:00+00:00,246.46859741210938,247.4199981689453,246.30999755859375,247.22000122070312,1080788
2025-10-16 17:45:00+00:00,246.56500244140625,246.67999267578125,246.1999969482422,246.47000122070312,693409
2025-10-16 18:00:00+00:00,245.61000061035156,246.6699981689453,245.3679962158203,246.5500030517578,947664
2025-10-16 18:15:00+00:00,245.66000366210938,245.9062042236328,245.25999450683594,245.55999755859375,1273885
2025-10-16 18:30:00+00:00,246.32000732421875,246.91000366210938,245.1300048828125,245.63999938964844,1083565
2025-10-16 18:45:00+00:00,246.60499572753906,246.70989990234375,246.17999267578125,246.36000061035156,786955
2025-10-16 19:00:00+00:00,246.6699981689453,247.02000427246094,246.41050720214844,246.60499572753906,737533
2025-10-16 19:15:00+00:00,246.5500030517578,246.9600067138672,246.2899932861328,246.67999267578125,995212
2025-10-16 19:30:00+00:00,247.0050048828125,247.0500030517578,246.35000610351562,246.55999755859375,848554
2025-10-16 19:45:00+00:00,247.42999267578125,247.91000366210938,246.7100067138672,246.99000549316406,2886395
2025-10-17 13:30:00+00:00,247.5699005126953,249.19000244140625,247.33999633789062,248.02000427246094,5817615
2025-10-17 13:45:00+00:00,248.41000366210938,248.88999938964844,247.27000427246094,247.5,1933964
2025-10-17 14:00:00+00:00,249.80999755859375,249.8800048828125,248.25999450683594,248.41000366210938,1300468
2025-10-17 14:15:00+00:00,249.5601043701172,250.32000732421875,249.17010498046875,249.82000732421875,2090946
2025-10-17 14:30:00+00:00,249.20010375976562,249.71499633789062,248.9499969482422,249.6439971923828,1109825
2025-10-17 14:45:00+00:00,248.87399291992188,249.86000061035156,248.6652069091797,249.2165069580078,707783
2025-10-17 15:00:00+00:00,248.69500732421875,249.58200073242188,248.69500732421875,248.88999938964844,725584
2025-10-17 15:15:00+00:00,248.47999572753906,249.0399932861328,248.22999572753906,248.74000549316406,916139
2025-10-17 15:30:00+00:00,249.08990478515625,249.11000061035156,248.09719848632812,248.47999572753906,1359312
2025-10-17 15:45:00+00:00,249.57749938964844,249.77999877929688,248.9499969482422,249.0780029296875,929305
2025-10-17 16:00:00+00:00,249.77999877929688,250.2100067138672,249.5399932861328,249.5399932861328,1034891
2025-10-17 16:15:00+00:00,250.29649353027344,250.35000610351562,249.4501953125,249.7899932861328,954206
2025-10-17 16:30:00+00:00,250.61639404296875,250.86000061035156,250.27520751953125,250.29330444335938,1335834
2025-10-17 16:45:00+00:00,251.1300048828125,251.36000061035156,250.44000244140625,250.63999938964844,1367905
2025-10-17 17:00:00+00:00,251.11000061035156,251.3300018310547,250.36000061035156,251.13209533691406,2163452
2025-10-17 17:15:00+00:00,250.81500244140625,251.1300048828125,250.61659240722656,251.10000610351562,1196769
2025-10-17 17:30:00+00:00,250.5,251.00999450683594,250.35000610351562,250.8000030517578,628402
2025-10-17 17:45:00+00:00,251.3000030517578,251.3699951171875,250.2449951171875,250.50010681152344,1033838
2025-10-17 18:00:00+00:00,251.83299255371094,252.02999877929688,251.31900024414062,251.31900024414062,1175437
2025-10-17 18:15:00+00:00,252.3000030517578,252.53500366210938,251.8011932373047,251.8249969482422,1115307
2025-10-17 18:30:00+00:00,251.75,252.44000244140625,251.75,252.2823944091797,840941
2025-10-17 18:45:00+00:00,252.27349853515625,252.30999755859375,251.6999969482422,251.77000427246094,770607
2025-10-17 19:00:00+00:00,252.62539672851562,252.63999938964844,252.10009765625,252.27999877929688,1156005
2025-10-17 19:15:00+00:00,252.75999450683594,252.82000732421875,252.36000061035156,252.6199951171875,1215102
2025-10-17 19:30:00+00:00,253.21499633789062,253.3800048828125,252.4199981689453,252.75,2152057
2025-10-17 19:45:00+00:00,252.3000030517578,253.341796875,252.1199951171875,253.22000122070312,5095731
2025-10-20 13:30:00+00:00,258.4599914550781,259.20001220703125,255.6300048828125,255.88499450683594,9237930
2025-10-20 13:45:00+00:00,258.9775085449219,259.8699951171875,257.739990234375,258.4700012207031,4505507
2025-10-20 14:00:00+00:00,258.6600036621094,259.56988525390625,258.0701904296875,258.8900146484375,3223610
2025-10-20 14:15:00+00:00,259.5050048828125,259.7699890136719,258.40008544921875,258.67999267578125,2559684
2025-10-20 14:30:00+00:00,259.70001220703125,260.3800048828125,259.07000732421875,259.489990234375,5149613
2025-10-20 14:45:00+00:00,261.5799865722656,261.6300048828125,259.6099853515625,259.71990966796875,3658370
2025-10-20 15:00:00+00:00,262.7699890136719,263.4700012207031,261.5199890136719,261.5799865722656,7691710
2025-10-20 15:15:00+00:00,262.57000732421875,263.54998779296875,262.239990234375,262.7900085449219,4190356
2025-10-20 15:30:00+00:00,263.5487976074219,263.5899963378906,262.4175109863281,262.54998779296875,2686920
2025-10-20 15:45:00+00:00,263.30999755859375,264.375,263.04998779296875,263.54998779296875,4230456
2025-10-20 16:00:00+00:00,263.11639404296875,264.2300109863281,263.0400085449219,263.3399963378906,3926377
2025-10-20 16:15:00+00:00,263.489990234375,263.6499938964844,262.8100891113281,263.1000061035156,2921056
2025-10-20 16:30:00+00:00,262.79998779296875,263.70001220703125,262.7300109863281,263.4800109863281,2044545
2025-10-20 16:45:00+00:00,263.6199951171875,263.6700134277344,262.6499938964844,262.82000732421875,2114260
2025-10-20 17:00:00+00:00,263.3497009277344,264.2099914550781,263.260009765625,263.610107421875,2478023
2025-10-20 17:15:00+00:00,263.1650085449219,263.57000732421875,262.8808898925781,263.3219909667969,1452689
2025-10-20 17:30:00+00:00,263.0350036621094,263.2099914550781,262.9700012207031,263.17999267578125,935579
2025-10-20 17:45:00+00:00,262.92498779296875,263.3699951171875,262.82598876953125,263.0350036621094,1360733
2025-10-20 18:00:00+00:00,263.6701965332031,263.67999267578125,262.7900085449219,262.9200134277344,1335115
2025-10-20 18:15:00+00:00,263.7300109863281,263.8299865722656,263.3599853515625,263.6799011230469,1125372
2025-10-20 18:30:00+00:00,263.3699951171875,263.7550048828125,263.25,263.739990234375,1406498
2025-10-20 18:45:00+00:00,263.2799987792969,263.42999267578125,263.0400085449219,263.3699951171875,933735
2025-10-20 19:00:00+00:00,263.5,263.80999755859375,263.2005920410156,263.29998779296875,1642562
2025-10-20 19:15:00+00:00,263.4200134277344,263.6000061035156,263.2099914550781,263.5,1440482
2025-10-20 19:30:00+00:00,263.5350036621094,263.8500061035156,263.3800048828125,263.44000244140625,1976625
2025-10-20 19:45:00+00:00,262.2300109863281,263.7699890136719,261.92999267578125,263.5299987792969,6044842
2025-10-21 13:30:00+00:00,264.3999938964844,265.0,261.8800048828125,261.8800048828125,8575495
2025-10-21 13:45:00+00:00,263.80499267578125,265.2900085449219,262.94000244140625,264.4200134277344,4245025
2025-10-21 14:00:00+00:00,263.7900085449219,264.6400146484375,263.54010009765625,263.7900085449219,2475742
2025-10-21 14:15:00+00:00,263.4999084472656,264.25,263.2200012207031,263.7900085449219,1707318
2025-10-21 14:30:00+00:00,262.9100036621094,263.8299865722656,262.7699890136719,263.4599914550781,1363032
2025-10-21 14:45:00+00:00,263.0498962402344,263.239990234375,262.5299987792969,262.92999267578125,1304716
2025-10-21 15:00:00+00:00,262.9849853515625,263.4200134277344,262.70001220703125,263.0799865722656,1027018
2025-10-21 15:15:00+00:00,263.6619873046875,263.75299072265625,262.510009765625,263.0,1026499
2025-10-21 15:30:00+00:00,263.90850830078125,264.5350036621094,263.6700134277344,263.6700134277344,1553423
